sector,episode_start,episode_end,leader_symbol,leader_rank,n_peers,n_days,same_day_corr,delay1_corr,delay3_corr,delay7_corr,delay14_corr
memes,2026-06-12 23:59:59,2026-06-18 23:59:59,DOGE,10,243,7,0.7448,0.2419,,,
memes,2026-07-03 23:59:59,2026-07-09 23:59:59,DOGE,10,261,7,0.8665,-0.3514,,,
memes,2026-07-24 23:59:59,2026-07-28 23:59:59,DOGE,10,172,5,0.826,,,,
memes,2026-07-30 23:59:59,2026-08-07 23:59:59,DOGE,10,375,9,0.5582,0.0898,0.1426,,
memes,2026-08-18 23:59:59,2026-08-23 23:59:59,DOGE,10,276,6,0.7202,-0.5144,,,
merlin-ecosystem,2026-04-06 23:59:59,2026-04-12 23:59:59,WBTC,205,21,7,-0.1988,0.5307,,,
merlin-ecosystem,2026-06-13 23:59:59,2026-06-18 23:59:59,WBTC,205,18,6,-0.381,0.2232,,,
merlin-ecosystem,2026-07-06 23:59:59,2026-07-14 23:59:59,WBTC,205,27,9,0.105,0.7137,-0.2496,,
metaverse,2021-05-26 23:59:59,2021-05-31 23:59:59,ENJ,64,20,6,0.9559,-0.778,,,
metaverse,2021-06-28 23:59:59,2021-07-19 23:59:59,ENJ,71,115,22,0.7326,-0.034,0.1249,0.378,0.8743
metaverse,2021-07-24 23:59:59,2021-07-29 23:59:59,AXS,35,36,6,0.2781,0.0451,,,
metaverse,2021-08-12 23:59:59,2021-08-16 23:59:59,AXS,33,34,5,-0.3162,,,,
metaverse,2021-10-24 23:59:59,2021-11-04 23:59:59,AXS,26,177,12,0.6997,0.3297,0.0478,0.4637,
metaverse,2021-11-16 23:59:59,2021-11-29 23:59:59,AXS,25,563,14,0.6156,0.3715,-0.0933,0.087,
metaverse,2022-06-19 23:59:59,2022-06-29 23:59:59,MANA,32,420,11,0.5604,-0.4183,-0.1557,,
metaverse,2022-07-18 23:59:59,2022-07-24 23:59:59,APE,32,283,7,0.5841,0.1515,,,
metaverse,2022-10-26 23:59:59,2022-11-02 23:59:59,APE,37,345,8,0.7673,-0.1655,0.3195,,
metaverse,2022-11-27 23:59:59,2022-12-06 23:59:59,APE,32,442,10,-0.0206,-0.4641,-0.0391,,
metaverse,2023-01-01 23:59:59,2023-01-15 23:59:59,APE,30,698,15,0.4598,0.0497,-0.1522,0.3963,
metaverse,2023-01-28 23:59:59,2023-02-04 23:59:59,APE,30,391,8,0.7066,-0.5207,0.2572,,
metaverse,2023-03-16 23:59:59,2023-03-20 23:59:59,ICP,31,227,5,0.7648,,,,
metaverse,2023-04-02 23:59:59,2023-04-10 23:59:59,APE,37,403,9,-0.2654,0.0312,-0.4,,
metaverse,2023-04-12 23:59:59,2023-04-19 23:59:59,APE,37,371,8,0.2409,0.2046,0.0659,,
metaverse,2023-06-20 23:59:59,2023-06-26 23:59:59,ICP,30,274,6,0.2868,,,,
metaverse,2023-07-10 23:59:59,2023-07-14 23:59:59,ICP,31,230,5,0.4976,,,,
metaverse,2023-10-25 23:59:59,2023-11-03 23:59:59,ICP,34,464,10,0.6384,-0.103,-0.4633,,
metaverse,2024-02-27 23:59:59,2024-03-03 23:59:59,ICP,18,288,6,0.8907,-0.0559,,,
metaverse,2024-06-03 23:59:59,2024-06-09 23:59:59,ICP,22,251,7,0.7326,-0.0713,,,
metaverse,2024-06-20 23:59:59,2024-06-27 23:59:59,ICP,24,292,8,0.8561,-0.1415,0.4117,,
metaverse,2024-07-11 23:59:59,2024-07-18 23:59:59,ICP,25,291,8,0.1708,-0.1371,-0.4107,,
metaverse,2024-09-22 23:59:59,2024-09-30 23:59:59,RENDER,31,304,9,0.5694,-0.0271,0.048,,
metaverse,2024-11-25 23:59:59,2024-11-30 23:59:59,RENDER,32,212,6,0.4756,0.1396,,,
metaverse,2025-02-03 23:59:59,2025-02-14 23:59:59,RENDER,46,350,12,0.7058,-0.1164,-0.5612,0.7152,
metaverse,2025-04-21 23:59:59,2025-04-26 23:59:59,RENDER,38,146,6,0.2831,-0.2636,,,
metaverse,2025-07-07 23:59:59,2025-07-12 23:59:59,RENDER,48,136,6,0.9428,-0.1319,,,
metaverse,2025-10-17 23:59:59,2025-10-21 23:59:59,RENDER,60,111,5,0.9204,,,,
metaverse,2026-03-13 23:59:59,2026-03-17 23:59:59,RENDER,56,73,5,-0.5917,,,,
metaverse,2026-03-31 23:59:59,2026-04-05 23:59:59,RENDER,55,89,6,-0.1993,0.7097,,,
metaverse,2026-06-15 23:59:59,2026-06-24 23:59:59,RENDER,59,134,10,-0.3049,0.2357,-0.3339,,
metaverse,2026-07-03 23:59:59,2026-07-14 23:59:59,RENDER,59,168,12,0.5458,-0.692,0.3665,0.304,
metaverse,2026-07-31 23:59:59,2026-08-06 23:59:59,RENDER,64,105,7,0.0341,0.3169,,,
metaverse,2026-08-16 23:59:59,2026-08-23 23:59:59,RENDER,66,126,8,0.489,-0.4928,-0.7019,,
metis-andromeda-ecosystem,2025-07-08 23:59:59,2025-07-15 23:59:59,METIS,337,8,8,0.3088,0.3693,-0.7117,,
metis-andromeda-ecosystem,2026-01-20 23:59:59,2026-01-26 23:59:59,WBTC,204,7,7,-0.0012,0.1128,,,
metis-andromeda-ecosystem,2026-04-30 23:59:59,2026-05-06 23:59:59,WBTC,204,7,7,0.2905,0.3465,,,
metis-andromeda-ecosystem,2026-08-05 23:59:59,2026-08-11 23:59:59,WBTC,205,7,7,0.2209,-0.3461,,,
metis-andromeda-ecosystem,2026-08-19 23:59:59,2026-08-23 23:59:59,WBTC,206,5,5,-0.3383,,,,
mineable,2020-09-23 23:59:59,2020-09-29 23:59:59,BTC,1,435,7,-0.0777,0.2594,,,
mineable,2020-10-04 23:59:59,2020-10-11 23:59:59,BTC,1,493,8,-0.8182,-0.0179,0.757,,
mineable,2020-10-21 23:59:59,2020-10-27 23:59:59,BTC,1,446,7,-0.835,-0.3273,,,
mineable,2021-01-09 23:59:59,2021-01-13 23:59:59,BTC,1,297,5,,,,,
mineable,2021-02-12 23:59:59,2021-02-16 23:59:59,BTC,1,277,5,-0.7895,,,,
mineable,2021-04-05 23:59:59,2021-04-22 23:59:59,BTC,1,1000,18,-0.2317,-0.3209,-0.2033,0.3528,
mineable,2021-05-05 23:59:59,2021-05-11 23:59:59,BTC,1,382,7,-0.3015,-0.5633,,,
mineable,2021-10-06 23:59:59,2021-10-10 23:59:59,BTC,1,238,5,-0.8222,,,,
mineable,2021-11-09 23:59:59,2021-11-14 23:59:59,BTC,1,249,6,-0.0747,0.2207,,,
mineable,2022-03-10 23:59:59,2022-03-14 23:59:59,BTC,1,195,5,-0.7557,,,,
mineable,2022-03-24 23:59:59,2022-03-29 23:59:59,BTC,1,235,6,-0.6162,-0.0808,,,
mineable,2022-05-07 23:59:59,2022-05-20 23:59:59,BTC,1,590,14,-0.812,0.3383,0.1161,-0.3443,
mineable,2022-11-08 23:59:59,2022-11-15 23:59:59,BTC,1,326,8,0.2282,-0.3941,0.4248,,
mineable,2022-12-12 23:59:59,2022-12-23 23:59:59,BTC,1,465,12,-0.7642,0.45,-0.5852,0.3446,
mineable,2023-03-17 23:59:59,2023-03-27 23:59:59,BTC,1,397,11,0.0967,-0.2056,-0.3606,,
mineable,2023-04-24 23:59:59,2023-04-28 23:59:59,BTC,1,184,5,-0.6033,,,,
mineable,2023-06-08 23:59:59,2023-06-16 23:59:59,BTC,1,309,8,-0.9288,0.1334,,,
mineable,2023-09-08 23:59:59,2023-09-15 23:59:59,BTC,1,281,7,0.9956,,,,
mineable,2024-06-04 23:59:59,2024-06-09 23:59:59,BTC,1,173,6,-0.9782,-0.2762,,,
mineable,2024-06-21 23:59:59,2024-07-04 23:59:59,BTC,1,442,14,-0.7995,-0.1426,-0.3335,0.3903,
mineable,2024-07-06 23:59:59,2024-07-19 23:59:59,BTC,1,453,14,-0.704,0.5857,0.0993,-0.2714,
mineable,2024-07-26 23:59:59,2024-08-05 23:59:59,BTC,1,312,10,-0.5918,0.5665,-0.0124,,
mineable,2024-09-26 23:59:59,2024-09-30 23:59:59,BTC,1,158,5,-0.5682,,,,
mineable,2024-10-28 23:59:59,2024-11-04 23:59:59,BTC,1,243,8,-0.1643,0.3966,0.2274,,
mineable,2024-11-30 23:59:59,2024-12-04 23:59:59,BTC,1,166,5,-0.7941,,,,
mineable,2025-02-03 23:59:59,2025-02-14 23:59:59,BTC,1,363,12,-0.907,-0.174,-0.3408,-0.5655,
mineable,2025-02-18 23:59:59,2025-02-22 23:59:59,BTC,1,154,5,-0.9687,,,,
mineable,2025-02-27 23:59:59,2025-03-05 23:59:59,BTC,1,208,7,-0.0099,-0.0045,,,
mineable,2025-03-07 23:59:59,2025-03-11 23:59:59,BTC,1,145,5,-0.2135,,,,
mineable,2025-07-07 23:59:59,2025-07-11 23:59:59,BTC,1,145,5,-0.771,,,,
mineable,2025-08-30 23:59:59,2025-09-03 23:59:59,BTC,1,145,5,-0.6786,,,,
mineable,2025-10-20 23:59:59,2025-10-26 23:59:59,BTC,1,190,7,-0.6374,-0.3436,,,
mineable,2026-04-05 23:59:59,2026-04-11 23:59:59,BTC,1,167,7,-0.0832,-0.4872,,,
mineable,2026-07-17 23:59:59,2026-07-22 23:59:59,BTC,1,121,6,0.0476,-0.2755,,,
mobile,2021-02-18 23:59:59,2021-02-28 23:59:59,CRO,33,11,11,-0.1827,-0.3011,-0.2846,,
mobile,2021-04-20 23:59:59,2021-04-26 23:59:59,CRO,31,7,7,-0.1323,-0.1817,,,
mobile,2021-05-17 23:59:59,2021-05-23 23:59:59,CRO,46,7,7,0.067,0.6154,,,
mobile,2021-05-27 23:59:59,2021-06-02 23:59:59,CRO,36,6,6,-0.1173,,,,
mobile,2021-06-21 23:59:59,2021-07-02 23:59:59,CRO,36,12,12,-0.4612,0.1577,-0.0992,0.3397,
mobile,2021-08-26 23:59:59,2021-09-05 23:59:59,CRO,38,11,11,-0.3556,0.7281,-0.0278,,
mobile,2021-09-09 23:59:59,2021-09-13 23:59:59,CRO,35,5,5,0.6328,,,,
mobile,2021-09-19 23:59:59,2021-09-26 23:59:59,CRO,36,8,8,-0.1804,0.0624,-0.7085,,
mobile,2021-10-16 23:59:59,2021-10-23 23:59:59,CRO,38,8,8,0.2574,-0.4663,0.0148,,
mobile,2021-11-05 23:59:59,2021-11-11 23:59:59,CRO,23,7,7,-0.1871,0.5024,,,
mobile,2021-11-17 23:59:59,2021-11-25 23:59:59,CRO,18,9,9,0.3652,-0.1419,-0.1371,,
mobile,2021-12-21 23:59:59,2021-12-27 23:59:59,CRO,16,7,7,-0.2175,0.0875,,,
mobile,2022-03-02 23:59:59,2022-03-10 23:59:59,CRO,18,9,9,-0.2166,-0.358,0.086,,
mobile,2022-04-02 23:59:59,2022-04-10 23:59:59,CRO,18,9,9,0.3138,-0.7769,0.4737,,
mobile,2022-05-25 23:59:59,2022-05-31 23:59:59,CRO,20,7,7,-0.7307,0.3637,,,
mobile,2022-08-01 23:59:59,2022-08-05 23:59:59,CRO,24,5,5,-0.5735,,,,
mobile,2022-10-13 23:59:59,2022-10-17 23:59:59,CRO,26,5,5,-0.4067,,,,
mobile,2022-11-20 23:59:59,2022-12-03 23:59:59,CRO,29,14,14,0.1477,-0.0473,-0.3705,-0.8391,
mobile,2022-12-05 23:59:59,2022-12-09 23:59:59,CRO,28,5,5,-0.4636,,,,
mobile,2023-01-25 23:59:59,2023-01-29 23:59:59,CRO,33,5,5,0.0654,,,,
mobile,2023-03-28 23:59:59,2023-04-04 23:59:59,CRO,35,8,8,0.491,-0.2317,0.4366,,
mobile,2023-05-11 23:59:59,2023-05-17 23:59:59,CRO,33,6,6,-0.3391,,,,
mobile,2023-07-02 23:59:59,2023-07-08 23:59:59,CRO,37,7,7,0.9224,-0.0501,,,
mobile,2023-09-08 23:59:59,2023-09-14 23:59:59,CRO,35,6,6,0.9601,,,,
mobile,2023-11-01 23:59:59,2023-11-07 23:59:59,CRO,35,7,7,-0.4023,0.143,,,
mobile,2023-12-26 23:59:59,2024-01-01 23:59:59,CRO,36,6,6,0.1013,,,,
mobile,2024-02-04 23:59:59,2024-02-10 23:59:59,CRO,41,7,7,0.5545,-0.2309,,,
mobile,2024-02-24 23:59:59,2024-03-06 23:59:59,CRO,43,12,12,0.366,0.1058,-0.5134,-0.6605,
mobile,2024-03-25 23:59:59,2024-03-29 23:59:59,CRO,35,5,5,-0.1069,,,,
mobile,2024-04-28 23:59:59,2024-05-04 23:59:59,CRO,30,7,7,-0.4594,0.6164,,,
mobile,2024-05-17 23:59:59,2024-05-21 23:59:59,CRO,32,5,5,-0.3762,,,,
mobile,2024-07-31 23:59:59,2024-08-07 23:59:59,CRO,36,7,7,0.0342,,,,
mobile,2024-08-30 23:59:59,2024-09-03 23:59:59,CRO,36,5,5,0.3154,,,,
mobile,2024-09-17 23:59:59,2024-10-07 23:59:59,CRO,38,21,21,-0.0687,-0.1366,-0.3577,-0.204,0.3096
mobile,2024-11-06 23:59:59,2024-11-14 23:59:59,CRO,39,9,9,0.0416,0.4442,-0.3225,,
mobile,2025-03-03 23:59:59,2025-03-12 23:59:59,CRO,44,10,10,-0.1645,0.3752,-0.7478,,
mobile,2025-03-24 23:59:59,2025-03-31 23:59:59,CRO,39,8,8,0.7411,0.3863,0.1037,,
mobile,2025-04-30 23:59:59,2025-05-06 23:59:59,CRO,42,7,7,0.185,-0.3271,,,
mobile,2025-07-05 23:59:59,2025-07-14 23:59:59,CRO,36,10,10,0.4888,-0.0983,-0.0105,,
mobile,2025-08-28 23:59:59,2025-09-01 23:59:59,CRO,16,5,5,0.9753,,,,
mobile,2025-10-03 23:59:59,2025-10-09 23:59:59,CRO,22,7,7,0.1947,-0.1088,,,
mobile,2025-11-23 23:59:59,2025-11-29 23:59:59,CRO,25,14,7,-0.0553,0.4883,,,
mobile,2026-01-15 23:59:59,2026-01-19 23:59:59,CRO,28,10,5,0.6187,,,,
mobile,2026-03-15 23:59:59,2026-03-19 23:59:59,CRO,28,15,5,-0.2281,,,,
mobile,2026-08-17 23:59:59,2026-08-23 23:59:59,CRO,31,5,5,,,,,
mobile-payment,2024-06-25 23:59:59,2024-07-10 23:59:59,EGLD,85,15,15,-0.7245,-0.1531,-0.0145,0.0564,
mobile-payment,2026-01-18 23:59:59,2026-01-27 23:59:59,EGLD,165,6,6,0.8542,-0.4087,,,
mobile-payment,2026-02-05 23:59:59,2026-02-13 23:59:59,TEL,123,9,9,-0.0543,0.4796,-0.1323,,
mobile-payment,2026-05-12 23:59:59,2026-05-20 23:59:59,TEL,129,9,9,-0.2454,-0.1489,-0.3063,,
mobile-payment,2026-06-04 23:59:59,2026-06-10 23:59:59,TEL,108,7,7,-0.6615,-0.6208,,,
mobile-payment,2026-07-06 23:59:59,2026-07-14 23:59:59,TEL,119,9,9,-0.0523,-0.3431,-0.3835,,
mobile-payment,2026-08-19 23:59:59,2026-08-23 23:59:59,TEL,137,5,5,-0.6332,,,,
mode-ecosystem,2026-02-08 23:59:59,2026-02-12 23:59:59,WETH,207,10,5,0.276,,,,
mode-ecosystem,2026-08-19 23:59:59,2026-08-23 23:59:59,WETH,207,10,5,0.9158,,,,
modular-blockchain,2023-12-07 23:59:59,2023-12-12 23:59:59,MATIC,14,35,5,,,,,
modular-blockchain,2023-12-24 23:59:59,2023-12-31 23:59:59,MATIC,14,49,7,0.0513,,,,
modular-blockchain,2024-05-29 23:59:59,2024-06-06 23:59:59,MATIC,18,90,9,0.1032,-0.3761,-0.5933,,
modular-blockchain,2024-06-28 23:59:59,2024-07-03 23:59:59,MATIC,17,66,6,0.6836,-0.7961,,,
modular-blockchain,2024-07-09 23:59:59,2024-07-14 23:59:59,MATIC,19,66,6,-0.1712,-0.3307,,,
modular-blockchain,2024-09-18 23:59:59,2024-09-30 23:59:59,ARB,42,143,13,0.6144,-0.6304,-0.2308,-0.1957,
modular-blockchain,2024-11-22 23:59:59,2024-11-29 23:59:59,ARB,36,103,8,0.5141,-0.1685,-0.3353,,
modular-blockchain,2025-04-21 23:59:59,2025-04-27 23:59:59,TIA,51,82,7,0.6239,-0.4778,,,
modular-blockchain,2025-07-09 23:59:59,2025-07-17 23:59:59,NEAR,35,125,9,0.6346,0.201,-0.0757,,
modular-blockchain,2025-09-11 23:59:59,2025-09-15 23:59:59,NEAR,37,70,5,0.9987,,,,
modular-blockchain,2025-10-20 23:59:59,2025-10-25 23:59:59,NEAR,37,54,6,0.3841,-0.4804,,,
modular-blockchain,2025-12-27 23:59:59,2026-01-02 23:59:59,NEAR,38,56,7,0.8655,0.3458,,,
modular-blockchain,2026-03-10 23:59:59,2026-03-17 23:59:59,NEAR,44,58,8,0.8519,-0.2117,-0.3612,,
modular-blockchain,2026-04-17 23:59:59,2026-04-23 23:59:59,NEAR,40,49,7,0.1224,0.8049,,,
modular-blockchain,2026-05-06 23:59:59,2026-05-13 23:59:59,NEAR,39,56,8,0.6458,-0.1471,-0.3409,,
modular-blockchain,2026-06-12 23:59:59,2026-06-21 23:59:59,NEAR,32,68,10,0.1993,-0.5359,0.2159,,
modular-blockchain,2026-07-03 23:59:59,2026-07-14 23:59:59,NEAR,30,83,12,0.3446,-0.7497,0.1995,-0.0456,
modular-blockchain,2026-08-19 23:59:59,2026-08-23 23:59:59,NEAR,34,35,5,0.585,,,,
monad-ecosystem,2026-04-30 23:59:59,2026-05-06 23:59:59,USDC,6,50,7,0.5044,-0.4035,,,
monad-ecosystem,2026-06-24 23:59:59,2026-07-01 23:59:59,USDC,5,64,8,-0.2009,0.4853,0.2908,,
monad-ecosystem,2026-07-29 23:59:59,2026-08-02 23:59:59,USDC,5,40,5,-0.5184,,,,
moonbeam-ecosystem,2025-07-07 23:59:59,2025-07-12 23:59:59,USTC,415,6,6,0.2041,0.2746,,,
moonbeam-ecosystem,2026-07-04 23:59:59,2026-07-11 23:59:59,WBTC,206,40,8,-0.124,0.3098,-0.1868,,
moonbeam-ecosystem,2026-08-19 23:59:59,2026-08-23 23:59:59,WBTC,206,25,5,-0.1573,,,,
moonriver-ecosystem,2022-05-12 23:59:59,2022-05-18 23:59:59,USDT,3,68,7,0.6921,-0.5444,,,
moonriver-ecosystem,2026-01-20 23:59:59,2026-01-26 23:59:59,WBTC,204,7,7,-0.0012,0.1128,,,
moonriver-ecosystem,2026-04-30 23:59:59,2026-05-06 23:59:59,WBTC,204,7,7,0.2905,0.3465,,,
moonriver-ecosystem,2026-08-05 23:59:59,2026-08-11 23:59:59,WBTC,205,7,7,0.2209,-0.3461,,,
moonriver-ecosystem,2026-08-19 23:59:59,2026-08-23 23:59:59,WBTC,206,10,5,-0.2529,,,,
moonshot,2025-04-22 23:59:59,2025-04-30 23:59:59,TRUMP,45,27,9,-0.0337,-0.2975,-0.2302,,
moonshot,2025-05-08 23:59:59,2025-05-14 23:59:59,TRUMP,43,21,7,0.4742,-0.0557,,,
moonshot,2025-09-11 23:59:59,2025-09-15 23:59:59,TRUMP,59,15,5,0.822,,,,
moonshot,2025-10-23 23:59:59,2025-10-27 23:59:59,TRUMP,65,20,5,-0.5464,,,,
moonshot,2026-01-29 23:59:59,2026-02-04 23:59:59,TRUMP,64,28,7,0.107,0.6579,,,
moonshot,2026-02-16 23:59:59,2026-02-21 23:59:59,TRUMP,63,24,6,0.5647,-0.4941,,,
moonshot,2026-02-28 23:59:59,2026-03-08 23:59:59,TRUMP,60,36,9,0.1224,-0.0936,0.3543,,
moonshot,2026-03-14 23:59:59,2026-03-19 23:59:59,TRUMP,57,24,6,0.0329,0.4572,,,
moonshot,2026-04-04 23:59:59,2026-04-12 23:59:59,TRUMP,66,36,9,0.1659,-0.1708,0.9154,,
moonshot,2026-04-15 23:59:59,2026-04-22 23:59:59,TRUMP,70,32,8,0.6819,0.7343,-0.8972,,
moonshot,2026-05-07 23:59:59,2026-05-13 23:59:59,JUP,70,28,7,0.6666,0.3053,,,
moonshot,2026-06-12 23:59:59,2026-06-18 23:59:59,JUP,75,14,7,-0.4788,0.1154,,,
moonshot,2026-07-21 23:59:59,2026-08-04 23:59:59,JUP,68,37,15,-0.3466,0.1435,0.3368,-0.324,
move-to-earn,2022-07-27 23:59:59,2022-08-02 23:59:59,GMT,71,7,7,0.1061,0.8665,,,
move-to-earn,2022-12-05 23:59:59,2022-12-11 23:59:59,GMT,114,7,7,0.0537,-0.5486,,,
move-to-earn,2023-01-11 23:59:59,2023-01-20 23:59:59,GMT,132,10,10,0.3756,-0.0922,-0.232,,
move-to-earn,2023-03-03 23:59:59,2023-03-08 23:59:59,GMT,147,6,6,0.3735,-0.4529,,,
move-to-earn,2023-03-16 23:59:59,2023-03-23 23:59:59,GMT,125,8,8,0.7311,0.3543,-0.2891,,
move-to-earn,2023-03-28 23:59:59,2023-04-01 23:59:59,GMT,125,5,5,-0.6851,,,,
move-to-earn,2023-04-16 23:59:59,2023-04-21 23:59:59,GMT,136,6,6,0.179,0.6535,,,
move-to-earn,2023-05-02 23:59:59,2023-05-07 23:59:59,GMT,137,6,6,0.5278,-0.4454,,,
move-to-earn,2023-07-09 23:59:59,2023-07-18 23:59:59,GMT,122,9,9,0.5029,-0.5938,0.0401,,
move-to-earn,2023-07-30 23:59:59,2023-08-04 23:59:59,GMT,124,6,6,0.7081,,,,
move-to-earn,2023-08-06 23:59:59,2023-08-13 23:59:59,GMT,138,7,7,-0.473,,,,
move-to-earn,2023-08-30 23:59:59,2023-09-05 23:59:59,GMT,138,6,6,0.7369,,,,
move-to-earn,2023-09-24 23:59:59,2023-10-01 23:59:59,GMT,136,7,7,-0.2203,,,,
move-to-earn,2024-01-22 23:59:59,2024-01-26 23:59:59,GMT,114,5,5,,,,,
move-vm,2024-06-01 23:59:59,2024-06-05 23:59:59,APT,26,5,5,0.5996,,,,
move-vm,2024-06-07 23:59:59,2024-06-13 23:59:59,APT,27,7,7,-0.2239,-0.5933,,,
move-vm,2024-07-11 23:59:59,2024-07-17 23:59:59,APT,29,7,7,0.1399,0.1756,,,
move-vm,2024-08-09 23:59:59,2024-08-14 23:59:59,APT,29,6,6,0.6542,-0.9701,,,
move-vm,2024-09-04 23:59:59,2024-09-10 23:59:59,APT,26,7,7,0.6185,-0.3783,,,
move-vm,2024-09-17 23:59:59,2024-09-27 23:59:59,SUI,26,11,11,0.0296,0.1842,0.6822,,
move-vm,2024-10-01 23:59:59,2024-10-08 23:59:59,SUI,20,8,8,-0.4701,0.2694,-0.2112,,
move-vm,2024-10-12 23:59:59,2024-10-17 23:59:59,SUI,17,6,6,0.6417,0.1301,,,
move-vm,2024-10-29 23:59:59,2024-11-04 23:59:59,SUI,17,7,7,0.7794,0.35,,,
move-vm,2024-11-09 23:59:59,2024-11-15 23:59:59,SUI,16,7,7,0.1428,0.2677,,,
move-vm,2025-04-22 23:59:59,2025-04-29 23:59:59,SUI,13,30,8,0.4242,0.7161,0.7015,,
move-vm,2025-06-27 23:59:59,2025-07-01 23:59:59,SUI,13,40,5,0.8799,,,,
move-vm,2026-01-02 23:59:59,2026-01-10 23:59:59,WBTC,204,117,9,-0.4685,0.4774,-0.4493,,
move-vm,2026-03-05 23:59:59,2026-03-09 23:59:59,WBTC,205,69,5,0.5089,,,,
move-vm,2026-03-11 23:59:59,2026-03-17 23:59:59,WBTC,205,91,7,-0.7329,0.4465,,,
move-vm,2026-05-10 23:59:59,2026-05-15 23:59:59,WBTC,204,81,6,0.2737,-0.5402,,,
move-vm,2026-07-02 23:59:59,2026-07-11 23:59:59,WBTC,206,131,10,-0.1967,-0.5537,0.2727,,
move-vm,2026-08-19 23:59:59,2026-08-23 23:59:59,WBTC,206,71,5,0.3965,,,,
multicoin-capital-portfolio,2021-08-04 23:59:59,2021-08-13 23:59:59,BTC,1,180,10,-0.2854,-0.0071,-0.1404,,
multicoin-capital-portfolio,2021-08-19 23:59:59,2021-08-24 23:59:59,BTC,1,108,6,-0.3301,0.1865,,,
multicoin-capital-portfolio,2021-10-15 23:59:59,2021-10-20 23:59:59,BTC,1,109,6,-0.741,0.5552,,,
multicoin-capital-portfolio,2021-12-21 23:59:59,2021-12-27 23:59:59,BTC,1,126,7,-0.7728,0.0857,,,
multicoin-capital-portfolio,2022-05-03 23:59:59,2022-05-07 23:59:59,BTC,1,95,5,-0.0797,,,,
multicoin-capital-portfolio,2022-06-23 23:59:59,2022-06-29 23:59:59,BTC,1,133,7,-0.6643,0.0286,,,
multicoin-capital-portfolio,2022-11-26 23:59:59,2022-12-02 23:59:59,BTC,1,140,7,-0.3311,-0.6948,,,
multicoin-capital-portfolio,2023-01-09 23:59:59,2023-01-17 23:59:59,BTC,1,180,9,-0.482,0.3756,0.385,,
multicoin-capital-portfolio,2023-01-24 23:59:59,2023-01-30 23:59:59,BTC,1,140,7,-0.115,0.1279,,,
multicoin-capital-portfolio,2023-04-15 23:59:59,2023-04-19 23:59:59,BTC,1,100,5,-0.6903,,,,
multicoin-capital-portfolio,2023-07-13 23:59:59,2023-07-17 23:59:59,BTC,1,95,5,0.1655,,,,
multicoin-capital-portfolio,2024-02-16 23:59:59,2024-02-21 23:59:59,BTC,1,120,6,-0.7937,0.1559,,,
multicoin-capital-portfolio,2024-08-09 23:59:59,2024-08-16 23:59:59,BTC,1,147,7,-0.4751,0.096,,,
multicoin-capital-portfolio,2024-08-25 23:59:59,2024-08-29 23:59:59,BTC,1,105,5,0.3012,,,,
multicoin-capital-portfolio,2024-09-23 23:59:59,2024-09-30 23:59:59,BTC,1,168,8,-0.409,-0.1278,-0.1486,,
multicoin-capital-portfolio,2024-11-25 23:59:59,2024-11-29 23:59:59,BTC,1,105,5,0.0222,,,,
multicoin-capital-portfolio,2025-07-09 23:59:59,2025-07-17 23:59:59,BTC,1,189,9,-0.215,0.1578,0.5385,,
multicoin-capital-portfolio,2026-01-14 23:59:59,2026-01-19 23:59:59,BTC,1,114,6,-0.2544,0.0392,,,
multicoin-capital-portfolio,2026-06-15 23:59:59,2026-06-19 23:59:59,BTC,1,85,5,-0.156,,,,
multicoin-capital-portfolio,2026-08-19 23:59:59,2026-08-23 23:59:59,BTC,1,80,5,0.3342,,,,
multiple,2020-09-19 23:59:59,2020-09-29 23:59:59,DGB,48,11,11,0.4575,-0.2537,0.5436,,
multiple,2020-10-03 23:59:59,2020-10-11 23:59:59,DGB,45,9,9,-0.0476,0.7024,-0.8563,,
multiple,2020-10-21 23:59:59,2020-10-25 23:59:59,DGB,51,5,5,0.0426,,,,
multiple-algorithms,2021-01-29 23:59:59,2021-02-04 23:59:59,DGB,73,7,7,0.7843,-0.6378,,,
multiple-algorithms,2021-03-31 23:59:59,2021-04-06 23:59:59,DGB,90,7,7,-0.049,0.2215,,,
multiple-algorithms,2021-04-14 23:59:59,2021-04-23 23:59:59,DGB,78,10,10,0.3131,-0.2993,0.0868,,
multiple-algorithms,2021-08-12 23:59:59,2021-08-16 23:59:59,DGB,87,5,5,0.069,,,,
multiple-algorithms,2021-11-10 23:59:59,2021-11-15 23:59:59,DGB,121,6,6,-0.158,0.924,,,
multiple-algorithms,2022-02-04 23:59:59,2022-02-14 23:59:59,DGB,157,11,11,0.6947,-0.0136,-0.3262,,
multiple-algorithms,2022-03-08 23:59:59,2022-03-12 23:59:59,DGB,161,5,5,0.1772,,,,
multiple-algorithms,2022-03-23 23:59:59,2022-04-02 23:59:59,DGB,160,11,11,0.4089,-0.2189,-0.2369,,
multiple-algorithms,2022-07-04 23:59:59,2022-07-14 23:59:59,DGB,151,11,11,0.4606,0.2911,-0.3088,,
multiple-algorithms,2022-08-31 23:59:59,2022-09-06 23:59:59,DGB,149,7,7,0.5507,-0.6133,,,
multiple-algorithms,2022-09-11 23:59:59,2022-09-17 23:59:59,DGB,154,7,7,-0.0841,0.5324,,,
multiple-algorithms,2022-11-23 23:59:59,2022-11-28 23:59:59,DGB,162,8,6,0.6529,-0.6883,,,
