regime,lens,band,label,n,mean_resid,tstat,pvalue,sig_bh5,abs_mean_resid_pct
ETH_STRONG,sector,501-750,derivatives,279,0.00876,5.467,0.0,True,0.00876
ETH_STRONG,sector,501-750,distributed-computing,2792,-0.00151,-2.451,0.01425,True,0.00151
ETH_STRONG,sector,501-750,dpos,1041,-0.00221,-2.612,0.008993,True,0.00221
ETH_STRONG,sector,501-750,dwf-labs-portfolio,667,0.00109,0.977,0.328619,True,0.00109
ETH_STRONG,sector,501-750,education,770,0.00494,4.458,8e-06,True,0.00494
ETH_STRONG,sector,501-750,energy,945,0.00202,1.899,0.057504,True,0.00202
ETH_STRONG,sector,501-750,enterprise-solutions,432,0.00182,1.187,0.235259,True,0.00182
ETH_STRONG,sector,501-750,ethereum,9703,-0.0009,-3.186,0.001443,True,0.0009
ETH_STRONG,sector,501-750,events,542,0.00608,4.378,1.2e-05,True,0.00608
ETH_STRONG,sector,501-750,exnetwork-capital-portfolio,671,-0.00057,-0.447,0.655113,True,0.00057
ETH_STRONG,sector,501-750,fan-token,977,-0.00156,-1.89,0.058818,True,0.00156
ETH_STRONG,sector,501-750,fantom,292,0.01069,5.692,0.0,True,0.01069
ETH_STRONG,sector,501-750,filesharing,331,0.00407,2.187,0.028774,True,0.00407
ETH_STRONG,sector,501-750,gambling,1102,0.00133,1.269,0.204567,True,0.00133
ETH_STRONG,sector,501-750,gaming,4945,0.00163,3.58,0.000344,True,0.00163
ETH_STRONG,sector,501-750,hardware,849,-0.00022,-0.242,0.808611,True,0.00022
ETH_STRONG,sector,501-750,health,1124,-0.00125,-1.391,0.164223,True,0.00125
ETH_STRONG,sector,501-750,hospitality,588,0.00643,6.04,0.0,True,0.00643
ETH_STRONG,sector,501-750,hybrid-pow-pos,465,0.00162,1.043,0.297123,True,0.00162
ETH_STRONG,sector,501-750,identity,319,-0.00719,-4.208,2.6e-05,True,0.00719
ETH_STRONG,sector,501-750,insurance,641,0.00278,2.008,0.044694,True,0.00278
ETH_STRONG,sector,501-750,interoperability,1681,0.00302,4.13,3.6e-05,True,0.00302
ETH_STRONG,sector,501-750,iot,798,0.00129,1.121,0.26221,True,0.00129
ETH_STRONG,sector,501-750,launchpad,373,0.0016,0.895,0.370865,True,0.0016
ETH_STRONG,sector,501-750,layer-1,558,-0.00033,-0.273,0.784904,True,0.00033
ETH_STRONG,sector,501-750,logistics,1324,0.00611,6.527,0.0,True,0.00611
ETH_STRONG,sector,501-750,lpos,278,-0.00148,-0.836,0.403149,True,0.00148
ETH_STRONG,sector,501-750,marketing,1498,0.00377,4.984,1e-06,True,0.00377
ETH_STRONG,sector,501-750,marketplace,9288,0.00191,5.944,0.0,True,0.00191
ETH_STRONG,sector,501-750,media,6445,0.00282,7.513,0.0,True,0.00282
ETH_STRONG,sector,501-750,medium-of-exchange,3043,-0.00142,-2.672,0.007536,True,0.00142
ETH_STRONG,sector,501-750,memes,10748,0.00565,16.504,0.0,True,0.00565
ETH_STRONG,sector,501-750,metaverse,560,0.00335,2.748,0.005997,True,0.00335
ETH_STRONG,sector,501-750,mineable,15822,0.00159,6.259,0.0,True,0.00159
ETH_STRONG,sector,501-750,music,366,0.00072,0.455,0.64933,True,0.00072
ETH_STRONG,sector,501-750,mvb,239,4e-05,0.021,0.983055,True,4e-05
ETH_STRONG,sector,501-750,optimism,363,0.00619,3.741,0.000183,True,0.00619
ETH_STRONG,sector,501-750,oracles,369,0.00458,2.192,0.028407,True,0.00458
ETH_STRONG,sector,501-750,osmosis,230,-0.00234,-1.134,0.256842,True,0.00234
ETH_STRONG,sector,501-750,payments,569,-0.00384,-2.73,0.006333,True,0.00384
ETH_STRONG,sector,501-750,platform,16096,0.00335,13.634,0.0,True,0.00335
ETH_STRONG,sector,501-750,polkadot,979,0.00394,3.69,0.000225,True,0.00394
ETH_STRONG,sector,501-750,polkastarter,261,0.0042,1.78,0.075133,True,0.0042
ETH_STRONG,sector,501-750,polygon,866,-0.00082,-0.903,0.366601,True,0.00082
ETH_STRONG,sector,501-750,pos,2499,0.00316,5.384,0.0,True,0.00316
ETH_STRONG,sector,501-750,pow,828,-0.00076,-0.68,0.49649,True,0.00076
ETH_STRONG,sector,501-750,prediction-markets,377,0.00376,2.978,0.002906,True,0.00376
ETH_STRONG,sector,501-750,privacy,1937,-0.0015,-2.138,0.032538,True,0.0015
ETH_STRONG,sector,501-750,real-estate,1101,0.00538,5.199,0.0,True,0.00538
ETH_STRONG,sector,501-750,real-world-assets,326,0.00599,3.128,0.001762,True,0.00599
ETH_STRONG,sector,501-750,retail,537,0.00917,7.033,0.0,True,0.00917
ETH_STRONG,sector,501-750,scaling,783,0.00132,1.416,0.156825,True,0.00132
ETH_STRONG,sector,501-750,services,4594,0.00172,3.493,0.000478,True,0.00172
ETH_STRONG,sector,501-750,smart-contracts,394,-0.00315,-1.895,0.058094,True,0.00315
ETH_STRONG,sector,501-750,solana,2304,0.00301,4.217,2.5e-05,True,0.00301
ETH_STRONG,sector,501-750,spartan-group,230,0.00147,0.656,0.51165,True,0.00147
ETH_STRONG,sector,501-750,sports,3025,-0.00173,-3.684,0.00023,True,0.00173
ETH_STRONG,sector,501-750,stablecoin,4007,-0.00988,-32.496,0.0,True,0.00988
ETH_STRONG,sector,501-750,staking,227,-0.00768,-3.553,0.000381,True,0.00768
ETH_STRONG,sector,501-750,store-of-value,988,-0.00809,-12.04,0.0,True,0.00809
ETH_STRONG,sector,501-750,substrate,292,-0.00129,-0.659,0.509951,True,0.00129
ETH_STRONG,sector,501-750,tokenized-stock,1007,-0.01488,-19.436,0.0,True,0.01488
ETH_STRONG,sector,501-750,trustswap-launchpad,307,0.00291,1.37,0.170751,True,0.00291
ETH_STRONG,sector,501-750,vr-ar,1406,0.00463,5.921,0.0,True,0.00463
ETH_STRONG,sector,501-750,wallet,852,-0.00059,-0.632,0.527191,True,0.00059
ETH_STRONG,sector,501-750,web3,246,-0.00366,-2.245,0.024741,True,0.00366
ETH_STRONG,sector,501-750,yield-farming,867,0.00222,2.072,0.038276,True,0.00222
ETH_STRONG,sector,501-750,zero-knowledge-proofs,610,0.00406,3.507,0.000453,True,0.00406
ETH_STRONG,sector,751-1000,,53986,-0.00037,-2.529,0.011435,True,0.00037
ETH_STRONG,sector,751-1000,ai-big-data,11272,0.00385,12.068,0.0,True,0.00385
ETH_STRONG,sector,751-1000,alameda-research-portfolio,343,-0.001,-0.577,0.563905,True,0.001
ETH_STRONG,sector,751-1000,algorand,334,-0.00444,-3.101,0.001931,True,0.00444
ETH_STRONG,sector,751-1000,amm,392,0.00396,2.54,0.011074,True,0.00396
ETH_STRONG,sector,751-1000,art,241,0.00266,1.224,0.22096,True,0.00266
ETH_STRONG,sector,751-1000,asset-management,4352,0.00136,2.601,0.009283,True,0.00136
ETH_STRONG,sector,751-1000,avalanche,637,-0.0043,-3.818,0.000134,True,0.0043
ETH_STRONG,sector,751-1000,base,416,-0.00113,-0.693,0.488481,True,0.00113
ETH_STRONG,sector,751-1000,binance-chain,552,-0.00365,-2.877,0.00402,True,0.00365
ETH_STRONG,sector,751-1000,binance-labs-portfolio,227,0.00556,2.78,0.005432,True,0.00556
ETH_STRONG,sector,751-1000,binance-launchpad,355,0.00774,5.829,0.0,True,0.00774
ETH_STRONG,sector,751-1000,binance-smart-chain,2146,0.00126,1.664,0.096074,True,0.00126
ETH_STRONG,sector,751-1000,bitcoin,334,-0.00477,-2.872,0.00408,True,0.00477
ETH_STRONG,sector,751-1000,bnb-chain,5235,0.00182,4.692,3e-06,True,0.00182
ETH_STRONG,sector,751-1000,cardano,307,0.00395,2.416,0.015678,True,0.00395
ETH_STRONG,sector,751-1000,centralized-exchange,1492,-0.0016,-2.236,0.025325,True,0.0016
ETH_STRONG,sector,751-1000,coinbase-ventures-portfolio,271,-0.00397,-1.985,0.047111,True,0.00397
ETH_STRONG,sector,751-1000,collectibles-nfts,15742,0.00255,10.0,0.0,True,0.00255
ETH_STRONG,sector,751-1000,commodities,201,0.00516,2.483,0.013024,True,0.00516
ETH_STRONG,sector,751-1000,communications-social-media,2387,0.00201,3.102,0.001919,True,0.00201
ETH_STRONG,sector,751-1000,content-creation,284,-0.007,-3.423,0.000619,True,0.007
ETH_STRONG,sector,751-1000,cosmos,3291,0.00111,2.092,0.036403,True,0.00111
ETH_STRONG,sector,751-1000,crowdfunding,268,-0.00161,-0.882,0.377636,True,0.00161
ETH_STRONG,sector,751-1000,cybersecurity,2040,0.00329,4.889,1e-06,True,0.00329
ETH_STRONG,sector,751-1000,dag,1378,0.00074,1.022,0.306854,True,0.00074
ETH_STRONG,sector,751-1000,dao,1541,0.00401,5.147,0.0,True,0.00401
ETH_STRONG,sector,751-1000,dao-maker,226,-0.00283,-1.267,0.205209,True,0.00283
ETH_STRONG,sector,751-1000,data-provenance,233,0.00043,0.211,0.83303,True,0.00043
ETH_STRONG,sector,751-1000,decentralized-exchange,1753,-0.00147,-1.88,0.060134,True,0.00147
ETH_STRONG,sector,751-1000,decentralized-exchange-dex-token,5180,0.00331,8.697,0.0,True,0.00331
ETH_STRONG,sector,751-1000,defi,25318,0.00241,13.008,0.0,True,0.00241
ETH_STRONG,sector,751-1000,derivatives,296,0.00267,1.608,0.107849,True,0.00267
ETH_STRONG,sector,751-1000,distributed-computing,2913,-0.00041,-0.713,0.475979,True,0.00041
ETH_STRONG,sector,751-1000,dpos,755,-0.00038,-0.319,0.749995,True,0.00038
ETH_STRONG,sector,751-1000,duckstarter,217,0.00412,1.655,0.097946,True,0.00412
ETH_STRONG,sector,751-1000,dwf-labs-portfolio,557,0.00138,1.011,0.3122,True,0.00138
ETH_STRONG,sector,751-1000,e-commerce,253,-7e-05,-0.035,0.972196,True,7e-05
ETH_STRONG,sector,751-1000,education,567,0.00499,3.873,0.000107,True,0.00499
ETH_STRONG,sector,751-1000,energy,946,-0.0003,-0.303,0.762001,True,0.0003
ETH_STRONG,sector,751-1000,enterprise-solutions,422,0.004,2.569,0.010202,True,0.004
ETH_STRONG,sector,751-1000,ethereum,10695,-0.00131,-4.899,1e-06,True,0.00131
ETH_STRONG,sector,751-1000,events,848,0.00183,1.604,0.108605,True,0.00183
ETH_STRONG,sector,751-1000,exnetwork-capital-portfolio,337,0.00669,3.637,0.000276,True,0.00669
ETH_STRONG,sector,751-1000,fan-token,1078,0.00182,2.159,0.030884,True,0.00182
ETH_STRONG,sector,751-1000,fantom,431,0.00689,3.904,9.5e-05,True,0.00689
ETH_STRONG,sector,751-1000,filesharing,564,0.0043,2.794,0.005208,True,0.0043
ETH_STRONG,sector,751-1000,gambling,2227,0.00301,4.19,2.8e-05,True,0.00301
ETH_STRONG,sector,751-1000,gaming,5711,0.00063,1.475,0.140193,True,0.00063
ETH_STRONG,sector,751-1000,hardware,347,-0.00318,-2.286,0.022244,True,0.00318
ETH_STRONG,sector,751-1000,health,1310,-0.00077,-0.855,0.392563,True,0.00077
ETH_STRONG,sector,751-1000,hospitality,500,0.005,3.497,0.00047,True,0.005
ETH_STRONG,sector,751-1000,hybrid-pow-pos,550,0.00183,1.24,0.215136,True,0.00183
ETH_STRONG,sector,751-1000,identity,422,-0.0007,-0.398,0.690735,True,0.0007
ETH_STRONG,sector,751-1000,insurance,478,0.00327,2.152,0.031395,True,0.00327
ETH_STRONG,sector,751-1000,interoperability,759,0.00204,1.74,0.081786,True,0.00204
ETH_STRONG,sector,751-1000,iot,334,0.00372,1.979,0.047813,True,0.00372
ETH_STRONG,sector,751-1000,launchpad,697,0.00083,0.677,0.498339,True,0.00083
ETH_STRONG,sector,751-1000,layer-1,386,-0.00116,-0.833,0.404886,True,0.00116
ETH_STRONG,sector,751-1000,layer-2,218,0.00184,0.763,0.445631,True,0.00184
ETH_STRONG,sector,751-1000,logistics,887,0.00431,3.44,0.000581,True,0.00431
ETH_STRONG,sector,751-1000,marketing,1418,0.00343,4.611,4e-06,True,0.00343
ETH_STRONG,sector,751-1000,marketplace,8859,0.00036,1.07,0.284732,True,0.00036
ETH_STRONG,sector,751-1000,masternodes,712,0.00337,2.752,0.005918,True,0.00337
ETH_STRONG,sector,751-1000,media,2974,0.00332,5.636,0.0,True,0.00332
ETH_STRONG,sector,751-1000,medium-of-exchange,1934,-0.00167,-2.137,0.032584,True,0.00167
ETH_STRONG,sector,751-1000,memes,11900,0.00329,9.963,0.0,True,0.00329
ETH_STRONG,sector,751-1000,metaverse,409,0.00707,4.646,3e-06,True,0.00707
ETH_STRONG,sector,751-1000,mineable,18590,0.00191,7.637,0.0,True,0.00191
ETH_STRONG,sector,751-1000,music,209,0.00481,2.205,0.027429,True,0.00481
ETH_STRONG,sector,751-1000,mvb,207,0.00066,0.348,0.727921,True,0.00066
ETH_STRONG,sector,751-1000,optimism,571,0.00262,1.994,0.046103,True,0.00262
ETH_STRONG,sector,751-1000,oracles,589,0.00233,1.555,0.119997,True,0.00233
ETH_STRONG,sector,751-1000,payments,1006,0.00106,0.996,0.319487,True,0.00106
ETH_STRONG,sector,751-1000,platform,13711,0.00241,8.408,0.0,True,0.00241
ETH_STRONG,sector,751-1000,polkadot,1195,0.00213,2.21,0.027106,True,0.00213
ETH_STRONG,sector,751-1000,polkastarter,537,0.00315,1.889,0.058864,True,0.00315
ETH_STRONG,sector,751-1000,polygon,1068,-0.00345,-3.634,0.000279,True,0.00345
ETH_STRONG,sector,751-1000,pos,3241,0.00202,3.412,0.000646,True,0.00202
ETH_STRONG,sector,751-1000,pow,1256,-0.00464,-5.103,0.0,True,0.00464
ETH_STRONG,sector,751-1000,prediction-markets,372,-0.00035,-0.26,0.794739,True,0.00035
ETH_STRONG,sector,751-1000,privacy,1498,0.00097,1.237,0.216252,True,0.00097
ETH_STRONG,sector,751-1000,real-estate,860,0.00195,1.598,0.109974,True,0.00195
ETH_STRONG,sector,751-1000,real-world-assets,830,0.00349,2.907,0.003654,True,0.00349
ETH_STRONG,sector,751-1000,retail,207,0.00516,2.4,0.016389,True,0.00516
ETH_STRONG,sector,751-1000,scaling,243,7e-05,0.041,0.966922,True,7e-05
ETH_STRONG,sector,751-1000,services,3482,0.00225,4.079,4.5e-05,True,0.00225
ETH_STRONG,sector,751-1000,smart-contracts,329,-0.00291,-1.845,0.065071,True,0.00291
ETH_STRONG,sector,751-1000,solana,2769,0.00207,3.187,0.00144,True,0.00207
ETH_STRONG,sector,751-1000,sports,5391,-0.0006,-1.772,0.076314,True,0.0006
ETH_STRONG,sector,751-1000,stablecoin,2786,-0.00706,-20.01,0.0,True,0.00706
ETH_STRONG,sector,751-1000,staking,242,-0.00117,-0.505,0.6133,True,0.00117
ETH_STRONG,sector,751-1000,store-of-value,653,-0.00435,-4.223,2.4e-05,True,0.00435
ETH_STRONG,sector,751-1000,substrate,703,-0.00278,-2.436,0.014871,True,0.00278
ETH_STRONG,sector,751-1000,tokenized-gold,449,-0.00493,-7.262,0.0,True,0.00493
ETH_STRONG,sector,751-1000,tokenized-stock,669,-0.01031,-10.56,0.0,True,0.01031
ETH_STRONG,sector,751-1000,trustswap-launchpad,433,0.0033,2.213,0.026883,True,0.0033
ETH_STRONG,sector,751-1000,vr-ar,1086,0.0031,3.405,0.000662,True,0.0031
ETH_STRONG,sector,751-1000,wallet,944,0.00152,1.696,0.089952,True,0.00152
ETH_STRONG,sector,751-1000,web3,213,-0.00153,-1.006,0.314515,True,0.00153
ETH_STRONG,sector,751-1000,yield-farming,745,0.00444,3.866,0.00011,True,0.00444
ETH_STRONG,sector,751-1000,zero-knowledge-proofs,1042,0.00334,3.557,0.000375,True,0.00334
ETH_STRONG,sector,1001-1500,,124200,-3e-05,-0.352,0.72516,True,3e-05
ETH_STRONG,sector,1001-1500,adult,327,0.00783,4.163,3.1e-05,True,0.00783
ETH_STRONG,sector,1001-1500,ai-big-data,20723,0.00381,16.23,0.0,True,0.00381
ETH_STRONG,sector,1001-1500,algorand,557,-0.00284,-2.569,0.010211,True,0.00284
ETH_STRONG,sector,1001-1500,amm,426,0.00056,0.341,0.733293,True,0.00056
ETH_STRONG,sector,1001-1500,aptos,254,0.0007,0.355,0.722226,True,0.0007
ETH_STRONG,sector,1001-1500,arbitrum,428,-0.00024,-0.151,0.879932,True,0.00024
ETH_STRONG,sector,1001-1500,arbitrum-ecosytem,711,-0.00097,-0.801,0.423107,True,0.00097
ETH_STRONG,sector,1001-1500,art,981,-0.00102,-0.908,0.364138,True,0.00102
ETH_STRONG,sector,1001-1500,asset-management,8796,0.00054,1.447,0.147937,True,0.00054
ETH_STRONG,sector,1001-1500,avalanche,1315,0.00055,0.632,0.527658,True,0.00055
ETH_STRONG,sector,1001-1500,base,1044,0.00416,3.584,0.000338,True,0.00416
ETH_STRONG,sector,1001-1500,binance-chain,1547,-0.00376,-4.886,1e-06,True,0.00376
ETH_STRONG,sector,1001-1500,binance-labs-portfolio,498,-0.00193,-1.401,0.161356,True,0.00193
ETH_STRONG,sector,1001-1500,binance-smart-chain,5210,-0.00028,-0.56,0.575211,True,0.00028
ETH_STRONG,sector,1001-1500,bnb-chain,11083,0.0007,2.555,0.010604,True,0.0007
ETH_STRONG,sector,1001-1500,bounce-launchpad,468,-0.00204,-1.475,0.140127,True,0.00204
ETH_STRONG,sector,1001-1500,bullperks-launchpad,237,-0.00377,-1.54,0.123509,True,0.00377
ETH_STRONG,sector,1001-1500,cardano,770,0.0044,4.034,5.5e-05,True,0.0044
ETH_STRONG,sector,1001-1500,centralized-exchange,1791,-0.00254,-3.74,0.000184,True,0.00254
ETH_STRONG,sector,1001-1500,collectibles-nfts,35583,0.00168,9.854,0.0,True,0.00168
ETH_STRONG,sector,1001-1500,commodities,429,8e-05,0.059,0.953181,True,8e-05
ETH_STRONG,sector,1001-1500,communications-social-media,4714,0.00259,5.694,0.0,True,0.00259
ETH_STRONG,sector,1001-1500,content-creation,332,-0.00679,-4.271,1.9e-05,True,0.00679
ETH_STRONG,sector,1001-1500,cosmos,3855,0.00129,2.425,0.01529,True,0.00129
ETH_STRONG,sector,1001-1500,cronos,493,-0.00131,-1.45,0.146997,True,0.00131
ETH_STRONG,sector,1001-1500,crowdfunding,733,-0.00103,-0.867,0.386206,True,0.00103
ETH_STRONG,sector,1001-1500,cybersecurity,1909,0.00184,2.44,0.014669,True,0.00184
ETH_STRONG,sector,1001-1500,dag,1368,0.00025,0.295,0.767907,True,0.00025
ETH_STRONG,sector,1001-1500,dao,3405,0.00231,4.503,7e-06,True,0.00231
ETH_STRONG,sector,1001-1500,dao-maker,283,0.00116,0.47,0.638407,True,0.00116
ETH_STRONG,sector,1001-1500,decentralized-exchange,2566,-0.00258,-3.876,0.000106,True,0.00258
ETH_STRONG,sector,1001-1500,decentralized-exchange-dex-token,5945,0.002,5.303,0.0,True,0.002
ETH_STRONG,sector,1001-1500,defi,42982,0.00164,11.424,0.0,True,0.00164
ETH_STRONG,sector,1001-1500,derivatives,273,0.00723,4.723,2e-06,True,0.00723
ETH_STRONG,sector,1001-1500,distributed-computing,3296,-0.00121,-2.066,0.0388,True,0.00121
ETH_STRONG,sector,1001-1500,dpos,1640,-0.00313,-3.524,0.000425,True,0.00313
ETH_STRONG,sector,1001-1500,duckstarter,476,0.00208,1.248,0.212204,True,0.00208
ETH_STRONG,sector,1001-1500,dwf-labs-portfolio,1261,-0.00225,-2.666,0.007671,True,0.00225
ETH_STRONG,sector,1001-1500,e-commerce,287,0.00238,1.394,0.163347,True,0.00238
ETH_STRONG,sector,1001-1500,education,1280,0.00305,3.216,0.001298,True,0.00305
ETH_STRONG,sector,1001-1500,energy,1402,0.00358,3.831,0.000128,True,0.00358
ETH_STRONG,sector,1001-1500,enterprise-solutions,469,-0.00102,-0.713,0.475705,True,0.00102
ETH_STRONG,sector,1001-1500,entertainment,506,-0.0028,-1.741,0.081713,True,0.0028
ETH_STRONG,sector,1001-1500,ethereum,23723,4e-05,0.205,0.837475,True,4e-05
ETH_STRONG,sector,1001-1500,events,977,0.00119,1.025,0.305198,True,0.00119
ETH_STRONG,sector,1001-1500,exnetwork-capital-portfolio,830,0.00537,4.807,2e-06,True,0.00537
ETH_STRONG,sector,1001-1500,fan-token,2845,-0.00077,-1.479,0.139266,True,0.00077
ETH_STRONG,sector,1001-1500,fantom,807,0.00576,4.564,5e-06,True,0.00576
ETH_STRONG,sector,1001-1500,ferrum-network,461,0.01125,8.598,0.0,True,0.01125
ETH_STRONG,sector,1001-1500,filesharing,424,0.00546,3.303,0.000957,True,0.00546
ETH_STRONG,sector,1001-1500,food-beverage,227,0.00186,1.19,0.234037,True,0.00186
ETH_STRONG,sector,1001-1500,gambling,3964,0.00172,3.165,0.00155,True,0.00172
ETH_STRONG,sector,1001-1500,gaming,11418,0.00025,0.818,0.413346,True,0.00025
ETH_STRONG,sector,1001-1500,hardware,560,1e-05,0.012,0.990622,True,1e-05
ETH_STRONG,sector,1001-1500,health,3166,-0.00051,-0.822,0.410911,True,0.00051
ETH_STRONG,sector,1001-1500,hospitality,395,-7e-05,-0.043,0.965463,True,7e-05
ETH_STRONG,sector,1001-1500,hybrid-pos-lpos,219,-0.00588,-2.991,0.002785,True,0.00588
ETH_STRONG,sector,1001-1500,hybrid-pow-pos,2490,0.0035,5.198,0.0,True,0.0035
ETH_STRONG,sector,1001-1500,identity,467,-0.00303,-1.933,0.053235,True,0.00303
ETH_STRONG,sector,1001-1500,insurance,1302,0.00223,2.438,0.014764,True,0.00223
ETH_STRONG,sector,1001-1500,interoperability,1017,0.00225,2.194,0.028266,True,0.00225
ETH_STRONG,sector,1001-1500,iot,929,0.00389,3.854,0.000116,True,0.00389
ETH_STRONG,sector,1001-1500,klaytn,934,0.00174,2.371,0.017723,True,0.00174
ETH_STRONG,sector,1001-1500,kommunitas-launchpad,369,-0.00289,-1.508,0.131524,True,0.00289
ETH_STRONG,sector,1001-1500,launchpad,3465,0.00366,6.971,0.0,True,0.00366
ETH_STRONG,sector,1001-1500,layer-1,680,0.00231,1.707,0.087805,True,0.00231
ETH_STRONG,sector,1001-1500,layer-2,270,0.00019,0.083,0.933896,True,0.00019
ETH_STRONG,sector,1001-1500,logistics,1336,0.00087,0.818,0.413604,True,0.00087
ETH_STRONG,sector,1001-1500,loyalty,204,-0.00226,-0.848,0.396262,True,0.00226
ETH_STRONG,sector,1001-1500,manufacturing,360,0.0084,6.027,0.0,True,0.0084
ETH_STRONG,sector,1001-1500,marketing,1507,0.00117,1.348,0.177762,True,0.00117
ETH_STRONG,sector,1001-1500,marketplace,12274,2e-05,0.06,0.952005,True,2e-05
ETH_STRONG,sector,1001-1500,masternodes,1558,0.00042,0.494,0.621346,True,0.00042
ETH_STRONG,sector,1001-1500,media,3848,-4e-05,-0.069,0.944922,True,4e-05
ETH_STRONG,sector,1001-1500,medium-of-exchange,2414,-0.00105,-1.529,0.126346,True,0.00105
ETH_STRONG,sector,1001-1500,memes,27678,0.00348,16.526,0.0,True,0.00348
ETH_STRONG,sector,1001-1500,metaverse,909,0.00487,4.662,3e-06,True,0.00487
ETH_STRONG,sector,1001-1500,meverse,244,-0.00362,-2.178,0.029371,True,0.00362
ETH_STRONG,sector,1001-1500,mineable,47708,0.00141,8.802,0.0,True,0.00141
ETH_STRONG,sector,1001-1500,music,505,0.00055,0.386,0.699627,True,0.00055
ETH_STRONG,sector,1001-1500,mvb,265,-0.00728,-4.058,4.9e-05,True,0.00728
ETH_STRONG,sector,1001-1500,near-protocol,244,0.01288,7.002,0.0,True,0.01288
ETH_STRONG,sector,1001-1500,okex-blockdream-ventures-portfolio,753,-0.00464,-4.155,3.3e-05,True,0.00464
ETH_STRONG,sector,1001-1500,optimism,230,0.01253,6.204,0.0,True,0.01253
ETH_STRONG,sector,1001-1500,oracles,2084,0.00108,1.529,0.126306,True,0.00108
ETH_STRONG,sector,1001-1500,osmosis,255,0.00213,0.941,0.346634,True,0.00213
ETH_STRONG,sector,1001-1500,payments,2411,-0.00248,-3.672,0.000241,True,0.00248
ETH_STRONG,sector,1001-1500,philanthropy,624,0.00425,2.93,0.003391,True,0.00425
ETH_STRONG,sector,1001-1500,platform,23972,0.00101,4.618,4e-06,True,0.00101
ETH_STRONG,sector,1001-1500,play-to-earn,484,-0.00121,-0.792,0.42809,True,0.00121
ETH_STRONG,sector,1001-1500,polkadot,1845,-0.00129,-1.653,0.098334,True,0.00129
ETH_STRONG,sector,1001-1500,polkastarter,2013,0.00245,3.153,0.001616,True,0.00245
ETH_STRONG,sector,1001-1500,polygon,2463,-0.00159,-2.463,0.013772,True,0.00159
ETH_STRONG,sector,1001-1500,pos,5279,-0.00019,-0.414,0.67875,True,0.00019
ETH_STRONG,sector,1001-1500,posign,223,0.0042,1.887,0.059199,True,0.0042
ETH_STRONG,sector,1001-1500,pow,2048,-0.00162,-2.138,0.032497,True,0.00162
ETH_STRONG,sector,1001-1500,prediction-markets,556,-0.00133,-1.229,0.219226,True,0.00133
ETH_STRONG,sector,1001-1500,privacy,3226,0.00165,3.028,0.00246,True,0.00165
ETH_STRONG,sector,1001-1500,real-estate,2751,0.00429,6.794,0.0,True,0.00429
ETH_STRONG,sector,1001-1500,real-world-assets,1111,0.00351,3.269,0.001079,True,0.00351
ETH_STRONG,sector,1001-1500,rebase,333,0.00709,3.569,0.000358,True,0.00709
ETH_STRONG,sector,1001-1500,rehypothecated-crypto,483,0.00739,5.255,0.0,True,0.00739
ETH_STRONG,sector,1001-1500,scaling,403,-0.00087,-0.666,0.505305,True,0.00087
ETH_STRONG,sector,1001-1500,services,6448,-0.00032,-0.81,0.417741,True,0.00032
ETH_STRONG,sector,1001-1500,smart-contracts,412,0.00154,0.888,0.374307,True,0.00154
ETH_STRONG,sector,1001-1500,social-money,361,0.00355,1.689,0.09129,True,0.00355
ETH_STRONG,sector,1001-1500,social-token,364,0.00346,2.988,0.002811,True,0.00346
ETH_STRONG,sector,1001-1500,solana,5652,0.0023,4.986,1e-06,True,0.0023
ETH_STRONG,sector,1001-1500,spartan-group,326,0.00075,0.405,0.685241,True,0.00075
ETH_STRONG,sector,1001-1500,sports,11239,-0.00028,-1.133,0.257413,True,0.00028
ETH_STRONG,sector,1001-1500,stablecoin,4656,-0.00639,-23.911,0.0,True,0.00639
ETH_STRONG,sector,1001-1500,staking,612,-0.00043,-0.295,0.768078,True,0.00043
ETH_STRONG,sector,1001-1500,storage,362,-0.00305,-1.81,0.070227,True,0.00305
ETH_STRONG,sector,1001-1500,store-of-value,1348,-0.0068,-9.814,0.0,True,0.0068
ETH_STRONG,sector,1001-1500,substrate,852,-0.00298,-2.484,0.012986,True,0.00298
ETH_STRONG,sector,1001-1500,sui,399,0.00074,0.524,0.599967,True,0.00074
ETH_STRONG,sector,1001-1500,superstarter,206,0.00391,1.421,0.155197,True,0.00391
ETH_STRONG,sector,1001-1500,telegram-bot,318,0.00441,2.262,0.023727,True,0.00441
ETH_STRONG,sector,1001-1500,tokenized-gold,437,-0.00777,-10.328,0.0,True,0.00777
ETH_STRONG,sector,1001-1500,tokenized-stock,357,-0.00835,-5.585,0.0,True,0.00835
ETH_STRONG,sector,1001-1500,toncoin,346,0.00179,1.007,0.314146,True,0.00179
